decision_mode,model_name,contract_id,contract_address,collection_type,snapshot_idx,start_block,end_block,low_rep_threshold_pct,trigger_k,holding_state,decision,confidence,reason,is_low_rep,low_rep_streak,next_trade_exists,prompt_tokens,completion_tokens,total_tokens,latency_ms,parse_success,raw_decision_text
llm_rank,gpt-oss-120b,8_3_0205c970_0205c970,0x97fe0e9f7e4bf770d57b41da3e77a8140205c970,rugpull,22,12828608,13913780,0.8,3,holding,HOLD,0.51,low reputation streak 0 has not yet reached trigger_k=3,0,0,0,503,400,903,2433,0,
llm_rank,gpt-oss-120b,8_3_0205c970_0205c970,0x97fe0e9f7e4bf770d57b41da3e77a8140205c970,rugpull,20,12828608,13815128,0.9,3,holding,HOLD,0.6,Insufficient downside evidence while currently holding,0,0,0,503,210,713,1694,1,"{
  ""decision"": ""HOLD"",
  ""confidence"": 0.6,
  ""reason"": ""Insufficient downside evidence while currently holding""
}"
llm_rank,gpt-oss-120b,8_3_0205c970_0205c970,0x97fe0e9f7e4bf770d57b41da3e77a8140205c970,rugpull,21,12828608,13864454,0.9,3,holding,HOLD,0.6,"No price or trade data to indicate risk, so maintain current holding",0,0,0,501,247,748,1789,1,"{
  ""decision"": ""HOLD"",
  ""confidence"": 0.6,
  ""reason"": ""No price or trade data to indicate risk, so maintain current holding""
}"
llm_rank,gpt-oss-120b,8_3_0205c970_0205c970,0x97fe0e9f7e4bf770d57b41da3e77a8140205c970,rugpull,22,12828608,13913780,0.9,3,holding,HOLD,0.6,"Zero activity and no price data make selling infeasible, so holding is safest",0,0,0,503,347,850,2459,1,"{
  ""decision"": ""HOLD"",
  ""confidence"": 0.6,
  ""reason"": ""Zero activity and no price data make selling infeasible, so holding is safest""
}"
llm_rank,gpt-oss-120b,8_3_0b7e393f_0b7e393f,0x4923017f3b7fac4e096b46e401c0662f0b7e393f,rugpull,1,12828608,12877934,0.8,3,holding,SELL,0.7,low reputation and zero market activity indicate high downside risk,1,1,0,497,257,754,1953,1,"{
  ""decision"": ""SELL"",
  ""confidence"": 0.7,
  ""reason"": ""low reputation and zero market activity indicate high downside risk""
}"
llm_rank,gpt-oss-120b,8_3_0b7e393f_0b7e393f,0x4923017f3b7fac4e096b46e401c0662f0b7e393f,rugpull,2,12828608,12927260,0.8,3,holding,SELL,0.72,Low reputation and zero market activity suggest high downside risk while holding,1,2,0,500,216,716,1840,1,"{
  ""decision"": ""SELL"",
  ""confidence"": 0.72,
  ""reason"": ""Low reputation and zero market activity suggest high downside risk while holding""
}"
llm_rank,gpt-oss-120b,8_3_0b7e393f_0b7e393f,0x4923017f3b7fac4e096b46e401c0662f0b7e393f,rugpull,3,12828608,12976586,0.8,3,holding,SELL,0.85,low reputation and zero market activity indicate high downside risk,1,3,0,500,236,736,1884,1,"{
  ""decision"": ""SELL"",
  ""confidence"": 0.85,
  ""reason"": ""low reputation and zero market activity indicate high downside risk""
}"
llm_rank,gpt-oss-120b,8_3_0b7e393f_0b7e393f,0x4923017f3b7fac4e096b46e401c0662f0b7e393f,rugpull,1,12828608,12877934,0.9,3,holding,SELL,0.7,Low reputation and zero market activity suggest high downside risk while holding,1,1,0,497,203,700,1591,1,"{
  ""decision"": ""SELL"",
  ""confidence"": 0.7,
  ""reason"": ""Low reputation and zero market activity suggest high downside risk while holding""
}"
llm_rank,gpt-oss-120b,8_3_0b7e393f_0b7e393f,0x4923017f3b7fac4e096b46e401c0662f0b7e393f,rugpull,2,12828608,12927260,0.9,3,holding,SELL,0.71,Low reputation and zero market activity indicate high downside risk while holding,1,2,0,500,327,827,2147,1,"{
  ""decision"": ""SELL"",
  ""confidence"": 0.71,
  ""reason"": ""Low reputation and zero market activity indicate high downside risk while holding""
}"
llm_rank,gpt-oss-120b,8_3_0b7e393f_0b7e393f,0x4923017f3b7fac4e096b46e401c0662f0b7e393f,rugpull,3,12828608,12976586,0.9,3,holding,SELL,0.7,Low reputation and zero market activity indicate high downside risk while holding,1,3,0,500,253,753,2295,1,"{
  ""decision"": ""SELL"",
  ""confidence"": 0.7,
  ""reason"": ""Low reputation and zero market activity indicate high downside risk while holding""
}"
llm_rank,gpt-oss-120b,8_3_0c5597e5_0c5597e5,0xafb5747a00b2710051bcb8cf83e03b4e0c5597e5,rugpull,21,12828608,13864454,0.8,3,holding,SELL,0.7,Low reputation and zero market activity indicate high downside risk,1,1,0,497,252,749,2473,1,"{
  ""decision"": ""SELL"",
  ""confidence"": 0.7,
  ""reason"": ""Low reputation and zero market activity indicate high downside risk""
}"
llm_rank,gpt-oss-120b,8_3_0c5597e5_0c5597e5,0xafb5747a00b2710051bcb8cf83e03b4e0c5597e5,rugpull,22,12828608,13913780,0.8,3,holding,SELL,0.72,Low reputation and zero market activity indicate high downside risk while holding,1,2,0,497,215,712,1810,1,"{
  ""decision"": ""SELL"",
  ""confidence"": 0.72,
  ""reason"": ""Low reputation and zero market activity indicate high downside risk while holding""
}"
llm_rank,gpt-oss-120b,8_3_0c5597e5_0c5597e5,0xafb5747a00b2710051bcb8cf83e03b4e0c5597e5,rugpull,23,12828608,13963106,0.8,3,holding,HOLD,0.67,low reputation streak 3 has not yet reached trigger_k=3,1,3,0,497,273,770,1991,1,"{""final"": ""{\""decision\"": \""SELL\"", \""confidence\"": 0.73, \""reason\"": \""low reputation and zero market activity indicate high downside risk\""}""}"
llm_rank,gpt-oss-120b,8_3_0c5597e5_0c5597e5,0xafb5747a00b2710051bcb8cf83e03b4e0c5597e5,rugpull,21,12828608,13864454,0.9,3,holding,SELL,0.7,low reputation and zero market activity indicate high downside risk,1,1,0,497,210,707,1837,1,"{
  ""decision"": ""SELL"",
  ""confidence"": 0.7,
  ""reason"": ""low reputation and zero market activity indicate high downside risk""
}"
llm_rank,gpt-oss-120b,8_3_0c5597e5_0c5597e5,0xafb5747a00b2710051bcb8cf83e03b4e0c5597e5,rugpull,22,12828608,13913780,0.9,3,holding,SELL,0.71,Low reputation and zero market activity indicate high downside risk while holding,1,2,0,497,268,765,2139,1,"{
  ""decision"": ""SELL"",
  ""confidence"": 0.71,
  ""reason"": ""Low reputation and zero market activity indicate high downside risk while holding""
}"
llm_rank,gpt-oss-120b,8_3_0c5597e5_0c5597e5,0xafb5747a00b2710051bcb8cf83e03b4e0c5597e5,rugpull,23,12828608,13963106,0.9,3,holding,SELL,0.73,Low reputation and no market activity indicate high downside risk while holding,1,3,0,497,187,684,3463,1,"{
  ""decision"": ""SELL"",
  ""confidence"": 0.73,
  ""reason"": ""Low reputation and no market activity indicate high downside risk while holding""
}"
llm_rank,gpt-oss-120b,8_3_0d99cc92_0d99cc92,0x6d200bb6e0d75daf29992b9ec25d61fa0d99cc92,rugpull,27,12828608,14160410,0.8,3,holding,SELL,0.65,low reputation and zero market activity indicate high downside risk,1,1,0,503,378,881,2424,1,"{
  ""decision"": ""SELL"",
  ""confidence"": 0.65,
  ""reason"": ""low reputation and zero market activity indicate high downside risk""
}"
llm_rank,gpt-oss-120b,8_3_0d99cc92_0d99cc92,0x6d200bb6e0d75daf29992b9ec25d61fa0d99cc92,rugpull,28,12828608,14209736,0.8,3,holding,SELL,0.7,"Low reputation, no liquidity or trade activity, and holding position suggests exiting to limit downside risk",1,2,0,503,264,767,1985,1,"{
  ""decision"": ""SELL"",
  ""confidence"": 0.7,
  ""reason"": ""Low reputation, no liquidity or trade activity, and holding position suggests exiting to limit downside risk""
}"
llm_rank,gpt-oss-120b,8_3_0d99cc92_0d99cc92,0x6d200bb6e0d75daf29992b9ec25d61fa0d99cc92,rugpull,29,12828608,14259062,0.8,3,holding,SELL,0.78,"Low reputation streak meets trigger threshold, indicating high risk",1,3,0,503,234,737,1681,1,"{
  ""decision"": ""SELL"",
  ""confidence"": 0.78,
  ""reason"": ""Low reputation streak meets trigger threshold, indicating high risk""
}"
llm_rank,gpt-oss-120b,8_3_0d99cc92_0d99cc92,0x6d200bb6e0d75daf29992b9ec25d61fa0d99cc92,rugpull,27,12828608,14160410,0.9,3,holding,SELL,0.75,Low reputation and no market activity suggest high downside risk while holding,1,1,0,503,210,713,1636,1,"{
  ""decision"": ""SELL"",
  ""confidence"": 0.75,
  ""reason"": ""Low reputation and no market activity suggest high downside risk while holding""
}"
llm_rank,gpt-oss-120b,8_3_0d99cc92_0d99cc92,0x6d200bb6e0d75daf29992b9ec25d61fa0d99cc92,rugpull,28,12828608,14209736,0.9,3,holding,SELL,0.71,Low reputation and zero market activity indicate high downside risk while holding,1,2,0,503,267,770,1923,1,"{
  ""decision"": ""SELL"",
  ""confidence"": 0.71,
  ""reason"": ""Low reputation and zero market activity indicate high downside risk while holding""
}"
llm_rank,gpt-oss-120b,8_3_0d99cc92_0d99cc92,0x6d200bb6e0d75daf29992b9ec25d61fa0d99cc92,rugpull,29,12828608,14259062,0.9,3,holding,SELL,0.78,Low reputation streak and zero market activity suggest high downside risk,1,3,0,503,216,719,1819,1,"{
  ""decision"": ""SELL"",
  ""confidence"": 0.78,
  ""reason"": ""Low reputation streak and zero market activity suggest high downside risk""
}"
llm_rank,gpt-oss-120b,8_3_12239e85_12239e85,0xe356a9dcba053e6940b4afd8ce3e319212239e85,rugpull,21,12828608,13864454,0.8,3,holding,SELL,0.71,"holding a low‑reputation, illiquid NFT with no recent trades suggests high downside risk",1,1,0,503,236,739,1678,1,"{
  ""decision"": ""SELL"",
  ""confidence"": 0.71,
  ""reason"": ""holding a low‑reputation, illiquid NFT with no recent trades suggests high downside risk""
}"
llm_rank,gpt-oss-120b,8_3_12239e85_12239e85,0xe356a9dcba053e6940b4afd8ce3e319212239e85,rugpull,22,12828608,13913780,0.8,3,holding,HOLD,0.6,"Low reputation but streak below trigger threshold, so maintain position",1,2,0,503,386,889,2779,1,"{
  ""decision"": ""HOLD"",
  ""confidence"": 0.6,
  ""reason"": ""Low reputation but streak below trigger threshold, so maintain position""
}"
llm_rank,gpt-oss-120b,8_3_12239e85_12239e85,0xe356a9dcba053e6940b4afd8ce3e319212239e85,rugpull,23,12828608,13963106,0.8,3,holding,SELL,0.78,low reputation and zero market activity indicate high downside risk,1,3,0,503,247,750,1712,1,"{
  ""decision"": ""SELL"",
  ""confidence"": 0.78,
  ""reason"": ""low reputation and zero market activity indicate high downside risk""
}"
llm_rank,gpt-oss-120b,8_3_12239e85_12239e85,0xe356a9dcba053e6940b4afd8ce3e319212239e85,rugpull,21,12828608,13864454,0.9,3,holding,SELL,0.78,Low reputation and zero market activity indicate high downside risk while holding,1,1,0,503,182,685,1749,1,"{
  ""decision"": ""SELL"",
  ""confidence"": 0.78,
  ""reason"": ""Low reputation and zero market activity indicate high downside risk while holding""
}"
llm_rank,gpt-oss-120b,8_3_12239e85_12239e85,0xe356a9dcba053e6940b4afd8ce3e319212239e85,rugpull,22,12828608,13913780,0.9,3,holding,SELL,0.65,No recent trades or liquidity and high gas costs indicate elevated risk while holding,0,0,0,503,348,851,2344,1,"{
  ""decision"": ""SELL"",
  ""confidence"": 0.65,
  ""reason"": ""No recent trades or liquidity and high gas costs indicate elevated risk while holding""
}"
llm_rank,gpt-oss-120b,8_3_12239e85_12239e85,0xe356a9dcba053e6940b4afd8ce3e319212239e85,rugpull,23,12828608,13963106,0.9,3,holding,SELL,0.65,"No recent trades or price data and high gas cost indicate illiquidity, prompting sell",0,0,0,503,265,768,1965,1,"{
  ""decision"": ""SELL"",
  ""confidence"": 0.65,
  ""reason"": ""No recent trades or price data and high gas cost indicate illiquidity, prompting sell""
}"
llm_rank_compact,gpt-oss-120b,8_3_0205c970_0205c970,0x97fe0e9f7e4bf770d57b41da3e77a8140205c970,rugpull,20,12828608,13815128,0.8,3,flat,AVOID_BUY,0.78,low reputation and no liquidity signal high risk,1,1,0,432,269,701,1814,1,"{
  ""decision"": ""AVOID_BUY"",
  ""confidence"": 0.78,
  ""reason"": ""low reputation and no liquidity signal high risk""
}"
llm_rank_compact,gpt-oss-120b,8_3_0205c970_0205c970,0x97fe0e9f7e4bf770d57b41da3e77a8140205c970,rugpull,21,12828608,13864454,0.8,3,flat,AVOID_BUY,0.7,Insufficient market data and low reputation score suggest avoiding purchase,0,0,0,432,251,683,1948,1,"{
  ""decision"": ""AVOID_BUY"",
  ""confidence"": 0.7,
  ""reason"": ""Insufficient market data and low reputation score suggest avoiding purchase""
}"
llm_rank_compact,gpt-oss-120b,8_3_0205c970_0205c970,0x97fe0e9f7e4bf770d57b41da3e77a8140205c970,rugpull,22,12828608,13913780,0.8,3,flat,AVOID_BUY,0.7,Low reputation score and no market data suggest high risk for buying,0,0,0,432,235,667,2286,1,"{
  ""decision"": ""AVOID_BUY"",
  ""confidence"": 0.7,
  ""reason"": ""Low reputation score and no market data suggest high risk for buying""
}"
llm_rank_compact,gpt-oss-120b,8_3_0205c970_0205c970,0x97fe0e9f7e4bf770d57b41da3e77a8140205c970,rugpull,20,12828608,13815128,0.9,3,flat,AVOID_BUY,0.7,Insufficient market data and flat position suggest avoiding a purchase,0,0,0,432,209,641,1854,1,"{
  ""decision"": ""AVOID_BUY"",
  ""confidence"": 0.7,
  ""reason"": ""Insufficient market data and flat position suggest avoiding a purchase""
}"
llm_rank_compact,gpt-oss-120b,8_3_0205c970_0205c970,0x97fe0e9f7e4bf770d57b41da3e77a8140205c970,rugpull,21,12828608,13864454,0.9,3,flat,AVOID_BUY,0.7,Insufficient market data and low reputation score suggest avoiding purchase,0,0,0,432,251,683,1741,1,"{
  ""decision"": ""AVOID_BUY"",
  ""confidence"": 0.7,
  ""reason"": ""Insufficient market data and low reputation score suggest avoiding purchase""
}"
llm_rank_compact,gpt-oss-120b,8_3_0205c970_0205c970,0x97fe0e9f7e4bf770d57b41da3e77a8140205c970,rugpull,22,12828608,13913780,0.9,3,flat,AVOID_BUY,0.6,Insufficient market data and low confidence to initiate a purchase,0,0,0,432,243,675,1552,1,"{
  ""decision"": ""AVOID_BUY"",
  ""confidence"": 0.6,
  ""reason"": ""Insufficient market data and low confidence to initiate a purchase""
}"
llm_rank_compact,gpt-oss-120b,8_3_0b7e393f_0b7e393f,0x4923017f3b7fac4e096b46e401c0662f0b7e393f,rugpull,1,12828608,12877934,0.8,3,flat,AVOID_BUY,0.9,low reputation and no market activity indicate high risk,1,1,0,426,222,648,1919,1,"{
  ""decision"": ""AVOID_BUY"",
  ""confidence"": 0.9,
  ""reason"": ""low reputation and no market activity indicate high risk""
}"
llm_rank_compact,gpt-oss-120b,8_3_0b7e393f_0b7e393f,0x4923017f3b7fac4e096b46e401c0662f0b7e393f,rugpull,2,12828608,12927260,0.8,3,flat,AVOID_BUY,0.59,reputation stayed below the buy safety threshold for 2 consecutive windows and no position is open,1,2,0,429,2,431,1626,0,
llm_rank_compact,gpt-oss-120b,8_3_0b7e393f_0b7e393f,0x4923017f3b7fac4e096b46e401c0662f0b7e393f,rugpull,3,12828608,12976586,0.8,3,flat,AVOID_BUY,0.92,Low reputation signals indicate high risk for purchase,1,3,0,429,192,621,2535,1,"{
  ""decision"": ""AVOID_BUY"",
  ""confidence"": 0.92,
  ""reason"": ""Low reputation signals indicate high risk for purchase""
}"
llm_rank_compact,gpt-oss-120b,8_3_0b7e393f_0b7e393f,0x4923017f3b7fac4e096b46e401c0662f0b7e393f,rugpull,1,12828608,12877934,0.9,3,flat,AVOID_BUY,0.9,low reputation and no market data indicate high risk,1,1,0,426,202,628,2173,1,"{
  ""decision"": ""AVOID_BUY"",
  ""confidence"": 0.9,
  ""reason"": ""low reputation and no market data indicate high risk""
}"
llm_rank_compact,gpt-oss-120b,8_3_0b7e393f_0b7e393f,0x4923017f3b7fac4e096b46e401c0662f0b7e393f,rugpull,2,12828608,12927260,0.9,3,flat,AVOID_BUY,0.85,Low reputation and no market signals indicate high risk,1,2,0,429,234,663,1869,1,"{
  ""decision"": ""AVOID_BUY"",
  ""confidence"": 0.85,
  ""reason"": ""Low reputation and no market signals indicate high risk""
}"
llm_rank_compact,gpt-oss-120b,8_3_0b7e393f_0b7e393f,0x4923017f3b7fac4e096b46e401c0662f0b7e393f,rugpull,3,12828608,12976586,0.9,3,flat,AVOID_BUY,0.85,Low reputation and no liquidity indicate high risk for new purchase,1,3,0,429,209,638,1872,1,"{
  ""decision"": ""AVOID_BUY"",
  ""confidence"": 0.85,
  ""reason"": ""Low reputation and no liquidity indicate high risk for new purchase""
}"
llm_rank_compact,gpt-oss-120b,8_3_0c5597e5_0c5597e5,0xafb5747a00b2710051bcb8cf83e03b4e0c5597e5,rugpull,21,12828608,13864454,0.8,3,flat,AVOID_BUY,0.85,low reputation and no market data suggest high risk,1,1,0,426,221,647,1781,1,"{
  ""decision"": ""AVOID_BUY"",
  ""confidence"": 0.85,
  ""reason"": ""low reputation and no market data suggest high risk""
}"
llm_rank_compact,gpt-oss-120b,8_3_0c5597e5_0c5597e5,0xafb5747a00b2710051bcb8cf83e03b4e0c5597e5,rugpull,22,12828608,13913780,0.8,3,flat,AVOID_BUY,0.85,Low reputation and no market data suggest high risk for buying,1,2,0,426,241,667,1833,1,"{
  ""decision"": ""AVOID_BUY"",
  ""confidence"": 0.85,
  ""reason"": ""Low reputation and no market data suggest high risk for buying""
}"
llm_rank_compact,gpt-oss-120b,8_3_0c5597e5_0c5597e5,0xafb5747a00b2710051bcb8cf83e03b4e0c5597e5,rugpull,23,12828608,13963106,0.8,3,flat,AVOID_BUY,0.8,low reputation and no market data indicate high risk,1,3,0,426,262,688,1882,1,"{
  ""decision"": ""AVOID_BUY"",
  ""confidence"": 0.8,
  ""reason"": ""low reputation and no market data indicate high risk""
}"
llm_rank_compact,gpt-oss-120b,8_3_0c5597e5_0c5597e5,0xafb5747a00b2710051bcb8cf83e03b4e0c5597e5,rugpull,21,12828608,13864454,0.9,3,flat,AVOID_BUY,0.85,Low reputation and no market data indicate high risk,1,1,0,426,188,614,1668,1,"{
  ""decision"": ""AVOID_BUY"",
  ""confidence"": 0.85,
  ""reason"": ""Low reputation and no market data indicate high risk""
}"
llm_rank_compact,gpt-oss-120b,8_3_0c5597e5_0c5597e5,0xafb5747a00b2710051bcb8cf83e03b4e0c5597e5,rugpull,22,12828608,13913780,0.9,3,flat,AVOID_BUY,0.59,reputation stayed below the buy safety threshold for 2 consecutive windows and no position is open,1,2,0,426,2,428,2779,0,
llm_rank_compact,gpt-oss-120b,8_3_0c5597e5_0c5597e5,0xafb5747a00b2710051bcb8cf83e03b4e0c5597e5,rugpull,23,12828608,13963106,0.9,3,flat,AVOID_BUY,0.9,"Low reputation and streak indicate high risk, so avoid buying",1,3,0,426,188,614,1749,1,"{
  ""decision"": ""AVOID_BUY"",
  ""confidence"": 0.9,
  ""reason"": ""Low reputation and streak indicate high risk, so avoid buying""
}"
llm_rank_compact,gpt-oss-120b,8_3_0d99cc92_0d99cc92,0x6d200bb6e0d75daf29992b9ec25d61fa0d99cc92,rugpull,27,12828608,14160410,0.8,3,flat,AVOID_BUY,0.85,low reputation flag indicates high risk,1,1,0,432,201,633,2058,1,"{
  ""decision"": ""AVOID_BUY"",
  ""confidence"": 0.85,
  ""reason"": ""low reputation flag indicates high risk""
}"
llm_rank_compact,gpt-oss-120b,8_3_0d99cc92_0d99cc92,0x6d200bb6e0d75daf29992b9ec25d61fa0d99cc92,rugpull,28,12828608,14209736,0.8,3,flat,AVOID_BUY,0.85,"Low reputation and recent low‑rep streak indicate high risk, so buying should be avoided",1,2,0,432,229,661,1819,1,"{
  ""decision"": ""AVOID_BUY"",
  ""confidence"": 0.85,
  ""reason"": ""Low reputation and recent low‑rep streak indicate high risk, so buying should be avoided""
}"
llm_rank_compact,gpt-oss-120b,8_3_0d99cc92_0d99cc92,0x6d200bb6e0d75daf29992b9ec25d61fa0d99cc92,rugpull,29,12828608,14259062,0.8,3,flat,AVOID_BUY,0.85,Low reputation and no liquidity signal high risk for buying,1,3,0,432,293,725,2123,1,"{
  ""decision"": ""AVOID_BUY"",
  ""confidence"": 0.85,
  ""reason"": ""Low reputation and no liquidity signal high risk for buying""
}"
llm_rank_compact,gpt-oss-120b,8_3_0d99cc92_0d99cc92,0x6d200bb6e0d75daf29992b9ec25d61fa0d99cc92,rugpull,27,12828608,14160410,0.9,3,flat,AVOID_BUY,0.85,Low reputation and no market activity suggest high risk,1,1,0,432,239,671,1853,1,"{
  ""decision"": ""AVOID_BUY"",
  ""confidence"": 0.85,
  ""reason"": ""Low reputation and no market activity suggest high risk""
}"
llm_rank_compact,gpt-oss-120b,8_3_0d99cc92_0d99cc92,0x6d200bb6e0d75daf29992b9ec25d61fa0d99cc92,rugpull,28,12828608,14209736,0.9,3,flat,AVOID_BUY,0.85,Low reputation and no market liquidity indicate high risk,1,2,0,432,259,691,2738,1,"{
  ""decision"": ""AVOID_BUY"",
  ""confidence"": 0.85,
  ""reason"": ""Low reputation and no market liquidity indicate high risk""
}"
llm_rank_compact,gpt-oss-120b,8_3_0d99cc92_0d99cc92,0x6d200bb6e0d75daf29992b9ec25d61fa0d99cc92,rugpull,29,12828608,14259062,0.9,3,flat,AVOID_BUY,0.85,low reputation and no liquidity indicate high risk,1,3,0,432,232,664,1703,1,"{
  ""decision"": ""AVOID_BUY"",
  ""confidence"": 0.85,
  ""reason"": ""low reputation and no liquidity indicate high risk""
}"
llm_rank_compact,gpt-oss-120b,8_3_12239e85_12239e85,0xe356a9dcba053e6940b4afd8ce3e319212239e85,rugpull,21,12828608,13864454,0.8,3,flat,AVOID_BUY,0.85,Low reputation flag indicates high risk for a new position,1,1,0,432,235,667,2058,1,"{
  ""decision"": ""AVOID_BUY"",
  ""confidence"": 0.85,
  ""reason"": ""Low reputation flag indicates high risk for a new position""
}"
llm_rank_compact,gpt-oss-120b,8_3_12239e85_12239e85,0xe356a9dcba053e6940b4afd8ce3e319212239e85,rugpull,22,12828608,13913780,0.8,3,flat,AVOID_BUY,0.85,Low reputation and no market data suggest high risk,1,2,0,432,206,638,1819,1,"{
  ""decision"": ""AVOID_BUY"",
  ""confidence"": 0.85,
  ""reason"": ""Low reputation and no market data suggest high risk""
}"
llm_rank_compact,gpt-oss-120b,8_3_12239e85_12239e85,0xe356a9dcba053e6940b4afd8ce3e319212239e85,rugpull,23,12828608,13963106,0.8,3,flat,AVOID_BUY,0.86,low reputation and ongoing low-rep streak suggest high risk,1,3,0,432,162,594,2499,1,"{
  ""decision"": ""AVOID_BUY"",
  ""confidence"": 0.86,
  ""reason"": ""low reputation and ongoing low-rep streak suggest high risk""
}"
llm_rank_compact,gpt-oss-120b,8_3_12239e85_12239e85,0xe356a9dcba053e6940b4afd8ce3e319212239e85,rugpull,21,12828608,13864454,0.9,3,flat,AVOID_BUY,0.78,"Low-rep flag suggests high risk, and currently flat",1,1,0,432,239,671,1882,1,"{
  ""decision"": ""AVOID_BUY"",
  ""confidence"": 0.78,
  ""reason"": ""Low-rep flag suggests high risk, and currently flat""
}"
llm_rank_compact,gpt-oss-120b,8_3_12239e85_12239e85,0xe356a9dcba053e6940b4afd8ce3e319212239e85,rugpull,22,12828608,13913780,0.9,3,flat,AVOID_BUY,0.6,Insufficient market data and low reputation score suggest caution,0,0,0,432,242,674,2171,1,"{
  ""decision"": ""AVOID_BUY"",
  ""confidence"": 0.6,
  ""reason"": ""Insufficient market data and low reputation score suggest caution""
}"
llm_rank_compact,gpt-oss-120b,8_3_12239e85_12239e85,0xe356a9dcba053e6940b4afd8ce3e319212239e85,rugpull,23,12828608,13963106,0.9,3,flat,AVOID_BUY,0.78,Insufficient market data and very low reputation score suggest high risk,0,0,0,432,236,668,1936,1,"{
  ""decision"": ""AVOID_BUY"",
  ""confidence"": 0.78,
  ""reason"": ""Insufficient market data and very low reputation score suggest high risk""
}"
llm_rank_compact,gpt-oss-120b,8_3_0205c970_0205c970,0x97fe0e9f7e4bf770d57b41da3e77a8140205c970,rugpull,20,12828608,13815128,0.8,3,holding,SELL,0.78,low reputation and zero liquidity suggest high downside risk,1,1,0,432,212,644,2006,1,"{
  ""decision"": ""SELL"",
  ""confidence"": 0.78,
  ""reason"": ""low reputation and zero liquidity suggest high downside risk""
}"
llm_rank_compact,gpt-oss-120b,8_3_0205c970_0205c970,0x97fe0e9f7e4bf770d57b41da3e77a8140205c970,rugpull,21,12828608,13864454,0.8,3,holding,HOLD,0.51,low reputation streak 0 has not yet reached trigger_k=3,0,0,0,432,2,434,1343,0,
llm_rank_compact,gpt-oss-120b,8_3_0205c970_0205c970,0x97fe0e9f7e4bf770d57b41da3e77a8140205c970,rugpull,22,12828608,13913780,0.8,3,holding,HOLD,0.51,low reputation streak 0 has not yet reached trigger_k=3,0,0,0,432,2,434,1482,0,
llm_rank_compact,gpt-oss-120b,8_3_0205c970_0205c970,0x97fe0e9f7e4bf770d57b41da3e77a8140205c970,rugpull,20,12828608,13815128,0.9,3,holding,HOLD,0.6,Lack of price and liquidity data makes selling premature,0,0,0,432,352,784,1913,1,"{
  ""decision"": ""HOLD"",
  ""confidence"": 0.6,
  ""reason"": ""Lack of price and liquidity data makes selling premature""
}"
llm_rank_compact,gpt-oss-120b,8_3_0205c970_0205c970,0x97fe0e9f7e4bf770d57b41da3e77a8140205c970,rugpull,21,12828608,13864454,0.9,3,holding,HOLD,0.51,low reputation streak 0 has not yet reached trigger_k=3,0,0,0,432,200,632,1919,0,
llm_rank_compact,gpt-oss-120b,8_3_0205c970_0205c970,0x97fe0e9f7e4bf770d57b41da3e77a8140205c970,rugpull,22,12828608,13913780,0.9,3,holding,HOLD,0.6,"No clear downside signals despite low liquidity, so maintain holding",0,0,0,432,349,781,2405,1,"{
  ""decision"": ""HOLD"",
  ""confidence"": 0.6,
  ""reason"": ""No clear downside signals despite low liquidity, so maintain holding""
}"
llm_rank_compact,gpt-oss-120b,8_3_0b7e393f_0b7e393f,0x4923017f3b7fac4e096b46e401c0662f0b7e393f,rugpull,1,12828608,12877934,0.8,3,holding,SELL,0.7,low reputation and zero liquidity suggest high downside risk,1,1,0,426,192,618,1903,1,"{
  ""decision"": ""SELL"",
  ""confidence"": 0.7,
  ""reason"": ""low reputation and zero liquidity suggest high downside risk""
}"
llm_rank_compact,gpt-oss-120b,8_3_0b7e393f_0b7e393f,0x4923017f3b7fac4e096b46e401c0662f0b7e393f,rugpull,2,12828608,12927260,0.8,3,holding,SELL,0.85,low reputation and no liquidity indicate high downside risk,1,2,0,429,196,625,1720,1,"{
  ""decision"": ""SELL"",
  ""confidence"": 0.85,
  ""reason"": ""low reputation and no liquidity indicate high downside risk""
}"
llm_rank_compact,gpt-oss-120b,8_3_0b7e393f_0b7e393f,0x4923017f3b7fac4e096b46e401c0662f0b7e393f,rugpull,3,12828608,12976586,0.8,3,holding,SELL,0.85,Low reputation and zero liquidity indicate high downside risk,1,3,0,429,182,611,1709,1,"{
  ""decision"": ""SELL"",
  ""confidence"": 0.85,
  ""reason"": ""Low reputation and zero liquidity indicate high downside risk""
}"
llm_rank_compact,gpt-oss-120b,8_3_0b7e393f_0b7e393f,0x4923017f3b7fac4e096b46e401c0662f0b7e393f,rugpull,1,12828608,12877934,0.9,3,holding,SELL,0.85,low reputation and zero liquidity indicate high downside risk,1,1,0,426,193,619,2217,1,"{
  ""decision"": ""SELL"",
  ""confidence"": 0.85,
  ""reason"": ""low reputation and zero liquidity indicate high downside risk""
}"
llm_rank_compact,gpt-oss-120b,8_3_0b7e393f_0b7e393f,0x4923017f3b7fac4e096b46e401c0662f0b7e393f,rugpull,2,12828608,12927260,0.9,3,holding,SELL,0.78,low reputation and zero liquidity indicate high downside risk,1,2,0,429,156,585,1690,1,"{
  ""decision"": ""SELL"",
  ""confidence"": 0.78,
  ""reason"": ""low reputation and zero liquidity indicate high downside risk""
}"
