decision_mode,sample_group,sample_idx,contract_id,snapshot_idx,rep_rank_pct,low_rep_streak,decision,risk_label,market_view,reputation_view,reason,prompt_tokens,completion_tokens,total_tokens,latency_ms,parse_success,model_name
llm_base_rank,top_trust,97,Milady,110,0.0105263157894736,0,AVOID_BUY,RISK,positive,negative,"Despite solid recent trading activity and only mild price weakness, the entity’s reputation credibility is extremely low (99/100), which is a strong long-term risk signal.",867,81,948,1315,1,gpt-5.4-nano
llm_base_rank,top_trust,98,CloneX,109,0.0210526315789473,0,ALLOW_BUY,NO_RISK,positive,positive,Strong current trading activity with only slight price decline and excellent long-term trust credibility (98th percentile) suggest low meaningful risk.,865,74,939,1179,1,gpt-5.4-nano
llm_base_rank,top_trust,99,CloneX,67,0.0125,0,ALLOW_BUY,NO_RISK,neutral,positive,"Market activity is strong with only mild negative price change, and the entity has very high credibility (99/100), offsetting any low-reputation concerns.",868,80,948,1221,1,gpt-5.4-nano
llm_base_rank_mini,malicious_pre_report,0,8_3_155ecac8_155ecac8,119,0.3789473684210526,0,ALLOW_BUY,NO_RISK,neutral,neutral,No market movement signal is available and the reputation credibility is only moderately adverse with no persistent low-reputation streak.,759,71,830,1120,1,gpt-5.4-nano
llm_base_rank_mini,malicious_pre_report,1,8_3_c5371723_c5371723,113,0.5052631578947369,0,ALLOW_BUY,NO_RISK,neutral,neutral,No market price evidence is available and the reputation credibility is mid-range with no low-reputation streak.,759,69,828,1169,1,gpt-5.4-nano
llm_base_rank_mini,malicious_pre_report,2,8_3_74547805_74547805,34,0.7708333333333334,0,AVOID_BUY,RISK,neutral,negative,"Market evidence is missing (neutral), while the entity’s long-term credibility is low (23/100), which raises delisting/freeze/unsellable risk.",759,81,840,1236,1,gpt-5.4-nano
llm_base_rank_mini,malicious_pre_report,3,8_3_4362e588_4362e588,42,0.4736842105263157,0,ALLOW_BUY,NO_RISK,neutral,neutral,"Market evidence is missing (neutral) and the reputation credibility is around median with no low-reputation streak, so no meaningful risk is indicated.",759,77,836,1177,1,gpt-5.4-nano
llm_base_rank_mini,malicious_pre_report,4,8_3_162d44f0_162d44f0,52,0.484375,0,ALLOW_BUY,NO_RISK,neutral,neutral,No market deterioration data is available and the reputation credibility is mid-range with no persistent low-reputation streak.,759,70,829,1171,1,gpt-5.4-nano
llm_base_rank_mini,malicious_pre_report,5,8_3_c8fd581c_c8fd581c,111,0.936842105263158,91,AVOID_BUY,RISK,neutral,negative,"Market evidence is missing/neutral, but long persistent low-reputation credibility (6/100 and 91-window low streak) is a strong negative risk signal.",759,80,839,1189,1,gpt-5.4-nano
llm_base_rank_mini,malicious_pre_report,6,8_3_155ecac8_155ecac8,119,0.3789473684210526,0,ALLOW_BUY,NO_RISK,neutral,neutral,Market signal is missing (neutral) and the reputation credibility percentile is moderately above the lower-risk side with no persistent low-reputation streak.,759,76,835,1140,1,gpt-5.4-nano
llm_base_rank_mini,malicious_pre_report,7,8_3_fbbeee19_fbbeee19,111,0.631578947368421,0,ALLOW_BUY,NO_RISK,neutral,neutral,No market movement signal is provided and the reputation credibility (37th percentile) with no low-reputation streak does not indicate meaningful long-term risk.,759,78,837,1177,1,gpt-5.4-nano
llm_base_rank_mini,malicious_pre_report,8,8_3_c1e13c80_c1e13c80,112,0.2947368421052631,0,ALLOW_BUY,NO_RISK,neutral,positive,"Market evidence is unavailable (neutral) and the reputation credibility percentile is relatively high (71/100), so there is no clear meaningful risk signal.",759,78,837,1247,1,gpt-5.4-nano
llm_base_rank_mini,malicious_pre_report,9,8_3_cff377d0_cff377d0,45,0.9482758620689656,20,AVOID_BUY,RISK,neutral,negative,"Reputation signals are persistently poor (very low credibility percentile and 20-window low-reputation streak) while market evidence is missing/neutral, so the risk of an untrustworthy contract dominates.",759,88,847,1265,1,gpt-5.4-nano
llm_base_rank_mini,malicious_pre_report,10,8_3_4362e588_4362e588,42,0.4736842105263157,0,ALLOW_BUY,NO_RISK,neutral,neutral,Market signal is missing/neutral and reputation credibility is mid-range with no persistent low-reputation streak.,759,69,828,1186,1,gpt-5.4-nano
llm_base_rank_mini,malicious_pre_report,11,8_3_4362e588_4362e588,42,0.4736842105263157,0,ALLOW_BUY,NO_RISK,neutral,neutral,"Market evidence is missing (neutral) and the reputation credibility is mid-range with no low-reputation streak, so there is no meaningful risk signal.",759,78,837,1232,1,gpt-5.4-nano
llm_base_rank_mini,malicious_pre_report,12,8_3_e6d00e3b_e6d00e3b,42,0.6842105263157895,0,AVOID_BUY,RISK,neutral,negative,"Market signal is missing/neutral, while the entity shows below-mid long-term credibility (32/100), creating meaningful reputation-side risk.",759,75,834,1132,1,gpt-5.4-nano
llm_base_rank_mini,malicious_pre_report,13,8_3_c8fd581c_c8fd581c,111,0.936842105263158,91,AVOID_BUY,RISK,neutral,negative,"Market signals are missing/neutral, while reputation credibility is very low (6/100) with a highly persistent low-reputation streak (91 windows), indicating meaningful long-term risk.",759,84,843,1236,1,gpt-5.4-nano
llm_base_rank_mini,malicious_pre_report,14,8_3_0d99cc92_0d99cc92,71,0.6829268292682927,0,ALLOW_BUY,NO_RISK,neutral,neutral,"Market evidence is missing/neutral and the reputation credibility (32nd percentile) is not persistently low, so there is no meaningful combined risk signal.",759,79,838,1210,1,gpt-5.4-nano
llm_base_rank_mini,malicious_pre_report,15,8_3_162d44f0_162d44f0,52,0.484375,0,ALLOW_BUY,NO_RISK,neutral,neutral,"Market evidence is missing/neutral and reputation credibility is only mid-range with no low-reputation streak, so no meaningful risk signal is present.",759,77,836,1163,1,gpt-5.4-nano
llm_base_rank_mini,malicious_pre_report,16,8_3_e6d00e3b_e6d00e3b,42,0.6842105263157895,0,ALLOW_BUY,NO_RISK,neutral,neutral,"Market evidence is missing/neutral and reputation credibility is not persistently low (0-streak), so there is no clear risk signal.",759,76,835,1200,1,gpt-5.4-nano
llm_base_rank_mini,malicious_pre_report,17,8_3_0c5597e5_0c5597e5,112,0.8736842105263158,31,AVOID_BUY,RISK,neutral,negative,"Market evidence is neutral due to missing price change, but reputation is persistently poor (low credibility and a long low-reputation streak), indicating meaningful risk.",759,79,838,1312,1,gpt-5.4-nano
llm_base_rank_mini,malicious_pre_report,18,8_3_cc2d4dae_cc2d4dae,111,0.4526315789473684,0,ALLOW_BUY,NO_RISK,neutral,neutral,"No market deterioration data is present and the reputation credibility is mid-range with no low-reputation streak, so risk is not meaningfully elevated.",759,77,836,1343,1,gpt-5.4-nano
llm_base_rank_mini,malicious_pre_report,19,8_3_c8fd581c_c8fd581c,111,0.936842105263158,91,AVOID_BUY,RISK,neutral,negative,"Market evidence is missing/neutral, while long-persistent very low TRep credibility (6/100) with a 91-window low-reputation streak indicates elevated long-term counterparty risk.",759,86,845,1261,1,gpt-5.4-nano
llm_base_rank_mini,malicious_pre_report,20,8_3_0b7e393f_0b7e393f,46,0.5,0,ALLOW_BUY,NO_RISK,neutral,neutral,"Market signal is missing/neutral and the reputation credibility is only mid-range with no low-reputation streak, so no meaningful risk is indicated.",759,77,836,1182,1,gpt-5.4-nano
llm_base_rank_mini,malicious_pre_report,21,8_3_e6d00e3b_e6d00e3b,42,0.6842105263157895,0,AVOID_BUY,RISK,neutral,negative,"No usable market movement data is provided while the entity’s long-term trust/credibility is below mid-range (32/100), creating a meaningful reputation risk signal.",759,81,840,1222,1,gpt-5.4-nano
llm_base_rank_mini,malicious_pre_report,22,8_3_48bcdb6f_48bcdb6f,34,0.9166666666666666,1,AVOID_BUY,RISK,neutral,negative,"Reputation shows low long-term credibility (8/100) while market evidence is missing/neutral, so the negative trust signal is not clearly offset.",759,78,837,1233,1,gpt-5.4-nano
llm_base_rank_mini,malicious_pre_report,23,8_3_131e924a_131e924a,58,0.96,18,AVOID_BUY,RISK,neutral,negative,"Market evidence is missing/neutral while the entity shows very low long-term credibility with an 18-window persistent low-reputation streak, indicating elevated delisting/freeze/sellability risk.",759,85,844,1218,1,gpt-5.4-nano
llm_base_rank_mini,malicious_pre_report,24,8_3_0b7e393f_0b7e393f,46,0.5,0,ALLOW_BUY,NO_RISK,neutral,neutral,"No usable market movement data is provided and reputation credibility is mid-range with no low-reputation streak, so there is no meaningful risk signal.",759,77,836,1209,1,gpt-5.4-nano
llm_base_rank_mini,malicious_pre_report,25,8_3_c8fd581c_c8fd581c,111,0.936842105263158,91,AVOID_BUY,RISK,neutral,negative,"Market evidence is neutral/missing while reputation credibility is persistently very low (6/100 with a 91-window low-reputation streak), indicating elevated long-term risk.",759,82,841,1391,1,gpt-5.4-nano
llm_base_rank_mini,malicious_pre_report,26,8_3_0205c970_0205c970,42,0.6666666666666666,0,ALLOW_BUY,NO_RISK,neutral,neutral,No market movement signal is available and the reputation credibility is not in a clearly negative or persistent low-streak state.,759,72,831,1145,1,gpt-5.4-nano
llm_base_rank_mini,malicious_pre_report,27,8_3_48bcdb6f_48bcdb6f,34,0.9166666666666666,1,AVOID_BUY,RISK,neutral,negative,Market evidence is missing (neutral) while long-term reputation credibility is low (8/100) indicating meaningful risk despite only a short low-reputation streak.,759,79,838,1216,1,gpt-5.4-nano
llm_base_rank_mini,malicious_pre_report,28,8_3_fbbeee19_fbbeee19,111,0.631578947368421,0,ALLOW_BUY,NO_RISK,neutral,neutral,"No market deterioration signal is present and the reputation credibility is not persistently low (streak 0), indicating no meaningful combined risk.",759,76,835,1162,1,gpt-5.4-nano
llm_base_rank_mini,malicious_pre_report,29,8_3_cc2d4dae_cc2d4dae,111,0.4526315789473684,0,ALLOW_BUY,NO_RISK,neutral,neutral,Market signal is missing/neutral and the reputation credibility is middling with no persistent low-reputation streak.,759,70,829,1112,1,gpt-5.4-nano
llm_base_rank_mini,malicious_pre_report,30,8_3_48bcdb6f_48bcdb6f,34,0.9166666666666666,1,AVOID_BUY,RISK,neutral,negative,Market evidence is missing/neutral while the entity shows very low trust credibility (8th percentile) indicating elevated long-term reputation risk.,759,74,833,1270,1,gpt-5.4-nano
llm_base_rank_mini,malicious_pre_report,31,8_3_f9da1642_f9da1642,35,0.52,0,ALLOW_BUY,NO_RISK,neutral,neutral,No market movement signal is available and the reputation credibility is mid-range with no persistent low-reputation streak.,759,70,829,1138,1,gpt-5.4-nano
llm_base_rank_mini,malicious_pre_report,32,8_3_88efddb0_88efddb0,111,0.7052631578947368,0,AVOID_BUY,RISK,neutral,negative,"Market evidence is missing/neutral, but the entity’s low trust credibility (29/100) increases the risk of future unsellability or intervention.",759,78,837,1133,1,gpt-5.4-nano
llm_base_rank_mini,malicious_pre_report,33,8_3_fc7440a4_fc7440a4,111,0.4210526315789473,0,ALLOW_BUY,NO_RISK,neutral,neutral,"With no market price-change signal and only middling (not low) long-term credibility with no low-reputation streak, there is no meaningful risk signal.",759,80,839,1223,1,gpt-5.4-nano
llm_base_rank_mini,malicious_pre_report,34,8_3_fc7440a4_fc7440a4,111,0.4210526315789473,0,ALLOW_BUY,NO_RISK,neutral,neutral,Market evidence is missing/neutral and the reputation credibility percentile (58/100) with zero low-reputation streak does not indicate meaningful persistent risk.,759,78,837,1195,1,gpt-5.4-nano
llm_base_rank_mini,malicious_pre_report,35,8_3_288462f5_288462f5,113,0.6105263157894737,0,ALLOW_BUY,NO_RISK,neutral,neutral,No market movement signal is available and the credibility percentile is not low enough to indicate a persistent reputation problem.,759,70,829,1200,1,gpt-5.4-nano
llm_base_rank_mini,malicious_pre_report,36,8_3_85cfd3cf_85cfd3cf,42,0.7192982456140351,0,AVOID_BUY,RISK,neutral,negative,"Market evidence is missing/neutral, but reputation credibility is relatively low (28th percentile) which increases the risk of unfavorable long-term outcomes.",759,76,835,1400,1,gpt-5.4-nano
llm_base_rank_mini,malicious_pre_report,37,8_3_74547805_74547805,34,0.7708333333333334,0,AVOID_BUY,RISK,neutral,negative,"Market data is missing (neutral), but the entity has below-mid long-term trust credibility (23/100) which is a negative reputation signal.",759,77,836,1255,1,gpt-5.4-nano
llm_base_rank_mini,malicious_pre_report,38,8_3_74547805_74547805,34,0.7708333333333334,0,AVOID_BUY,RISK,neutral,negative,Market evidence is missing (neutral) while reputation credibility is low (23rd percentile) indicating elevated long-term risk.,759,71,830,1210,1,gpt-5.4-nano
llm_base_rank_mini,malicious_pre_report,39,8_3_c1e13c80_c1e13c80,112,0.2947368421052631,0,ALLOW_BUY,NO_RISK,neutral,neutral,Market evidence is missing/neutral and the reputation credibility percentile is relatively acceptable with no low-reputation streak.,759,70,829,1271,1,gpt-5.4-nano
llm_base_rank_mini,malicious_pre_report,40,8_3_48bcdb6f_48bcdb6f,34,0.9166666666666666,1,AVOID_BUY,RISK,neutral,negative,"Market evidence is missing/neutral, but the very low TRep credibility (8/100) indicates meaningful long-term reputation risk even though the low-reputation streak is only 1 window.",759,86,845,1301,1,gpt-5.4-nano
llm_base_rank_mini,malicious_pre_report,41,8_3_cff377d0_cff377d0,45,0.9482758620689656,20,AVOID_BUY,RISK,neutral,negative,"Market signal is missing/neutral, but reputation credibility is extremely low (5/100) with a persistent 20-window low-reputation streak, indicating elevated long-term risk.",759,83,842,1104,1,gpt-5.4-nano
llm_base_rank_mini,malicious_pre_report,42,8_3_c5371723_c5371723,113,0.5052631578947369,0,ALLOW_BUY,NO_RISK,neutral,neutral,"Market evidence is missing/neutral and reputation credibility is mid-range with no low-reputation streak, so there is no meaningful risk signal.",759,76,835,1231,1,gpt-5.4-nano
llm_base_rank_mini,malicious_pre_report,43,8_3_f9da1642_f9da1642,35,0.52,0,ALLOW_BUY,NO_RISK,neutral,neutral,No usable market deterioration signal is present and the reputation credibility is around the midpoint with no low-reputation streak.,759,71,830,1181,1,gpt-5.4-nano
llm_base_rank_mini,malicious_pre_report,44,8_3_0c5597e5_0c5597e5,112,0.8736842105263158,31,AVOID_BUY,RISK,neutral,negative,"Reputation signals are persistently poor (low credibility percentile and a long low-reputation streak) while market evidence is missing/neutral, creating meaningful risk.",759,79,838,1335,1,gpt-5.4-nano
llm_base_rank_mini,malicious_pre_report,45,8_3_12239e85_12239e85,111,0.6842105263157895,0,AVOID_BUY,RISK,neutral,negative,"Market evidence is missing/neutral, but long-term reputation credibility is below the midpoint (32/100), indicating elevated risk despite no persistent low-reputation streak yet.",759,81,840,1314,1,gpt-5.4-nano
llm_base_rank_mini,malicious_pre_report,46,8_3_c1e13c80_c1e13c80,112,0.2947368421052631,0,ALLOW_BUY,NO_RISK,neutral,neutral,Market evidence is missing (neutral) and reputation credibility is moderately good with no low-reputation streak.,759,69,828,1141,1,gpt-5.4-nano
llm_base_rank_mini,malicious_pre_report,47,8_3_155ecac8_155ecac8,119,0.3789473684210526,0,ALLOW_BUY,NO_RISK,neutral,neutral,"With no market price signal and no persistent low-reputation streak, the only reputation reading (62nd percentile) is not clearly negative.",759,76,835,1285,1,gpt-5.4-nano
llm_base_rank_mini,malicious_pre_report,48,8_3_c8fd581c_c8fd581c,111,0.936842105263158,91,AVOID_BUY,RISK,neutral,negative,"Reputation credibility is very low with a persistent low-reputation streak (91 windows) while market evidence is unavailable/neutral, so the risk is driven by long-term trust concerns.",759,84,843,1224,1,gpt-5.4-nano
llm_base_rank_mini,malicious_pre_report,49,8_3_17e89a30_17e89a30,111,0.8,2,AVOID_BUY,RISK,neutral,negative,"Market signal is missing/neutral, while low long-term credibility (20th percentile) with a continuing low-reputation streak raises meaningful delisting/freeze/sellability risk.",759,83,842,1183,1,gpt-5.4-nano
llm_base_rank_mini,malicious_pre_report,50,8_3_155ecac8_155ecac8,119,0.3789473684210526,0,ALLOW_BUY,NO_RISK,neutral,neutral,"Market evidence is missing (neutral) and the reputation credibility percentile is mid-level with no low-reputation streak, so there is no meaningful combined risk signal.",759,80,839,1303,1,gpt-5.4-nano
llm_base_rank_mini,malicious_pre_report,51,8_3_bba73676_bba73676,111,0.8526315789473684,41,AVOID_BUY,RISK,neutral,negative,"Reputation signals are persistently poor (15th percentile credibility with a 41-window low-reputation streak) while market evidence is missing/neutral, so the overall risk is meaningful.",759,85,844,1185,1,gpt-5.4-nano
llm_base_rank_mini,malicious_pre_report,52,8_3_0d99cc92_0d99cc92,71,0.6829268292682927,0,AVOID_BUY,RISK,neutral,negative,"With no usable short-term price signal, the below-average TRep credibility (32/100) provides a meaningful reputation-side risk for potential delisting/freeze/unmarketability.",759,83,842,1181,1,gpt-5.4-nano
llm_base_rank_mini,malicious_pre_report,53,8_3_f9da1642_f9da1642,35,0.52,0,ALLOW_BUY,NO_RISK,neutral,neutral,Market evidence is missing/neutral and the reputation credibility (48th percentile) with no low-reputation streak does not indicate a clearly elevated risk.,759,78,837,1207,1,gpt-5.4-nano
llm_base_rank_mini,malicious_pre_report,54,8_3_6249c06e_6249c06e,42,0.7719298245614035,0,AVOID_BUY,RISK,neutral,negative,"Market evidence is missing/neutral, while the entity’s low long-term credibility (23/100) is a meaningful negative signal even without a persistent streak.",759,79,838,1248,1,gpt-5.4-nano
llm_base_rank_mini,malicious_pre_report,55,8_3_bba73676_bba73676,111,0.8526315789473684,41,AVOID_BUY,RISK,neutral,negative,"Market provides no directional signal while long-term reputation credibility is poor and persistent (15th percentile, 41-window low-reputation streak), implying meaningful delisting/freeze/sellability risk.",759,86,845,1202,1,gpt-5.4-nano
llm_base_rank_mini,malicious_pre_report,56,8_3_fbbeee19_fbbeee19,111,0.631578947368421,0,ALLOW_BUY,NO_RISK,neutral,neutral,"Market evidence is missing/neutral and reputation credibility is not in a persistently low-risk range, so no meaningful risk signal is indicated.",759,76,835,1188,1,gpt-5.4-nano
llm_base_rank_mini,malicious_pre_report,57,8_3_17e89a30_17e89a30,111,0.8,2,AVOID_BUY,RISK,neutral,negative,"Market evidence is missing/neutral while long-term reputation has poor credibility (20/100) with a persistent low-reputation streak, indicating meaningful downside risk.",759,79,838,1156,1,gpt-5.4-nano
llm_base_rank_mini,malicious_pre_report,58,8_3_fbbeee19_fbbeee19,111,0.631578947368421,0,ALLOW_BUY,NO_RISK,neutral,neutral,"No market deterioration is observable and the reputation credibility is not persistently low (0 streak), so overall risk is not meaningfully elevated.",759,76,835,1183,1,gpt-5.4-nano
llm_base_rank_mini,malicious_pre_report,59,8_3_c8fd581c_c8fd581c,111,0.936842105263158,91,AVOID_BUY,RISK,neutral,negative,"Reputation credibility is extremely low and persistent (91-window low-reputation streak) while market evidence is unavailable, creating meaningful delisting/freeze/sellability risk.",759,81,840,1215,1,gpt-5.4-nano
llm_base_rank_mini,malicious_pre_report,60,8_3_0b7e393f_0b7e393f,46,0.5,0,ALLOW_BUY,NO_RISK,neutral,neutral,"No market movement is available and the reputation credibility is mid-range with no low-reputation streak, so there is no meaningful risk signal.",759,76,835,1208,1,gpt-5.4-nano
llm_base_rank_mini,malicious_pre_report,61,8_3_c5371723_c5371723,113,0.5052631578947369,0,ALLOW_BUY,NO_RISK,neutral,neutral,"With no usable market change data and only mid-level reputation credibility (no low-reputation streak), there is no meaningful combined risk signal.",759,76,835,1245,1,gpt-5.4-nano
llm_base_rank_mini,malicious_pre_report,62,8_3_74547805_74547805,34,0.7708333333333334,0,AVOID_BUY,RISK,neutral,negative,"Market evidence is missing/neutral, while reputation credibility is low (23/100), indicating elevated long-term entity risk without offsetting positives.",759,76,835,1193,1,gpt-5.4-nano
llm_base_rank_mini,malicious_pre_report,63,8_3_155ecac8_155ecac8,119,0.3789473684210526,0,ALLOW_BUY,NO_RISK,neutral,neutral,"Market evidence is missing/neutral and reputation credibility is not low (62/100 with no low-reputation streak), so there is no meaningful risk signal.",759,80,839,1196,1,gpt-5.4-nano
llm_base_rank_mini,malicious_pre_report,64,8_3_48bcdb6f_48bcdb6f,34,0.9166666666666666,1,AVOID_BUY,RISK,neutral,negative,"Reputation credibility is poor (8th percentile) indicating elevated long-term risk, while market evidence is unavailable/neutral, so overall risk is not offset.",759,79,838,2475,1,gpt-5.4-nano
llm_base_rank_mini,malicious_pre_report,65,8_3_162d44f0_162d44f0,52,0.484375,0,ALLOW_BUY,NO_RISK,neutral,neutral,"Market evidence is missing (neutral) and reputation credibility is around median with no persistent low-reputation streak, so no meaningful risk signal is present.",759,78,837,1247,1,gpt-5.4-nano
llm_base_rank_mini,malicious_pre_report,66,8_3_74547805_74547805,34,0.7708333333333334,0,AVOID_BUY,RISK,neutral,negative,"No market price evidence is available, while the entity shows low long-term trust credibility (23rd percentile) which creates meaningful delisting/freeze/unmarketability risk.",759,81,840,1448,1,gpt-5.4-nano
llm_base_rank_mini,malicious_pre_report,67,8_3_0c5597e5_0c5597e5,112,0.8736842105263158,31,AVOID_BUY,RISK,neutral,negative,"No market movement data is provided, while reputation credibility is very low (13/100) with a long persistent low-reputation streak (31 windows), indicating meaningful operational/trust risk.",759,85,844,1274,1,gpt-5.4-nano
llm_base_rank_mini,malicious_pre_report,68,8_3_6249c06e_6249c06e,42,0.7719298245614035,0,AVOID_BUY,RISK,neutral,negative,"Market evidence is missing/neutral, but the entity shows below-average long-term trust credibility (23/100) which increases delisting/unsellability risk.",759,80,839,1313,1,gpt-5.4-nano
llm_base_rank_mini,malicious_pre_report,69,8_3_88efddb0_88efddb0,111,0.7052631578947368,0,AVOID_BUY,RISK,neutral,negative,"Market evidence is missing/neutral, while reputation credibility is poor (29th percentile) which meaningfully increases long-term risk.",759,73,832,1188,1,gpt-5.4-nano
llm_base_rank_mini,malicious_pre_report,70,8_3_0d99cc92_0d99cc92,71,0.6829268292682927,0,AVOID_BUY,RISK,neutral,negative,"Market evidence is missing/neutral, but the entity’s long-term trust credibility is below average (32nd percentile), creating enough reputation risk to avoid buying.",759,79,838,1239,1,gpt-5.4-nano
llm_base_rank_mini,malicious_pre_report,71,8_3_bba73676_bba73676,111,0.8526315789473684,41,AVOID_BUY,RISK,neutral,negative,"Market has no usable price signal, but reputation credibility is low (15th percentile) with a long persistent low-reputation streak (41 windows), indicating elevated long-term risk.",759,83,842,1174,1,gpt-5.4-nano
llm_base_rank_mini,malicious_pre_report,72,8_3_162d44f0_162d44f0,52,0.484375,0,ALLOW_BUY,NO_RISK,neutral,neutral,"Market data is missing (neutral) and reputation credibility is mid-range with no low-reputation persistence, so there is no meaningful risk signal.",759,77,836,1274,1,gpt-5.4-nano
llm_base_rank_mini,malicious_pre_report,73,8_3_0d99cc92_0d99cc92,71,0.6829268292682927,0,AVOID_BUY,RISK,neutral,negative,"Market signal is missing/neutral, but the entity’s trust credibility is relatively low (32/100), which raises meaningful reputation risk even without short-term price evidence.",759,81,840,1440,1,gpt-5.4-nano
llm_base_rank_mini,malicious_pre_report,74,8_3_0b7e393f_0b7e393f,46,0.5,0,ALLOW_BUY,NO_RISK,neutral,neutral,"Market evidence is missing (neutral) and the reputation credibility is mid-range with no low-reputation streak, so there is no clear risk signal.",759,78,837,1178,1,gpt-5.4-nano
llm_base_rank_mini,malicious_pre_report,75,8_3_131e924a_131e924a,58,0.96,18,AVOID_BUY,RISK,neutral,negative,Market signals are missing (neutral) while long-term reputation credibility is very low (4th percentile) with a persistent 18-window low-reputation streak.,759,79,838,1276,1,gpt-5.4-nano
llm_base_rank_mini,malicious_pre_report,76,8_3_cc2d4dae_cc2d4dae,111,0.4526315789473684,0,ALLOW_BUY,NO_RISK,neutral,neutral,"With no market movement data and only moderate reputation credibility (no low-reputation streak), there is no meaningful combined risk signal.",759,74,833,1253,1,gpt-5.4-nano
llm_base_rank_mini,malicious_pre_report,77,8_3_288462f5_288462f5,113,0.6105263157894737,0,AVOID_BUY,RISK,neutral,negative,"Market evidence is missing/neutral while the reputation credibility percentile is below midrange (39/100), indicating elevated long-term entity risk.",759,75,834,1220,1,gpt-5.4-nano
llm_base_rank_mini,malicious_pre_report,78,8_3_0d99cc92_0d99cc92,71,0.6829268292682927,0,AVOID_BUY,RISK,neutral,negative,"Market evidence is missing/neutral while reputation credibility is relatively low (32/100), creating enough downside risk to avoid a buy.",759,74,833,1157,1,gpt-5.4-nano
llm_base_rank_mini,malicious_pre_report,79,8_3_cc2d4dae_cc2d4dae,111,0.4526315789473684,0,ALLOW_BUY,NO_RISK,neutral,neutral,Market evidence is missing/neutral and the reputation credibility is mid-range with no persistent low-reputation streak.,759,70,829,1334,1,gpt-5.4-nano
llm_base_rank_mini,malicious_pre_report,80,8_3_bba73676_bba73676,111,0.8526315789473684,41,AVOID_BUY,RISK,neutral,negative,"Market signals are missing/neutral, but reputation credibility is very low (15th percentile) with a persistent long low-reputation streak (41 windows), indicating meaningful long-term risk.",759,84,843,1176,1,gpt-5.4-nano
llm_base_rank_mini,malicious_pre_report,81,8_3_fbbeee19_fbbeee19,111,0.631578947368421,0,ALLOW_BUY,NO_RISK,neutral,neutral,"Market evidence is missing (neutral) and reputation credibility is not low or persistent, so there is no meaningful risk signal.",759,73,832,1149,1,gpt-5.4-nano
llm_base_rank_mini,malicious_pre_report,82,8_3_48bcdb6f_48bcdb6f,34,0.9166666666666666,1,AVOID_BUY,RISK,neutral,negative,"Market evidence is missing/neutral, but reputation credibility is very low (8th percentile) indicating elevated long-term counterparty risk.",759,74,833,1204,1,gpt-5.4-nano
llm_base_rank_mini,malicious_pre_report,83,8_3_0b7e393f_0b7e393f,46,0.5,0,ALLOW_BUY,NO_RISK,neutral,neutral,"Market data is missing (neutral) and the reputation credibility is mid-range with no low-reputation streak, so there is no meaningful risk signal.",759,78,837,1191,1,gpt-5.4-nano
llm_base_rank_mini,malicious_pre_report,84,8_3_288462f5_288462f5,113,0.6105263157894737,0,ALLOW_BUY,NO_RISK,neutral,neutral,"No market movement data is available and the reputation credibility is not persistently low (streak 0), so there is no clear combined risk signal.",759,79,838,1302,1,gpt-5.4-nano
llm_base_rank_mini,malicious_pre_report,85,8_3_0d99cc92_0d99cc92,71,0.6829268292682927,0,AVOID_BUY,RISK,neutral,negative,"Market evidence is missing (neutral), while the reputation credibility percentile (32/100) is below midpoint and indicates elevated long-term entity risk.",759,76,835,1276,1,gpt-5.4-nano
llm_base_rank_mini,malicious_pre_report,86,8_3_6249c06e_6249c06e,42,0.7719298245614035,0,AVOID_BUY,RISK,neutral,negative,"With no market movement signal but low long-term credibility (23/100) indicating elevated reputation risk, the combined profile suggests avoiding the buy.",759,76,835,1122,1,gpt-5.4-nano
llm_base_rank_mini,malicious_pre_report,87,8_3_85cfd3cf_85cfd3cf,42,0.7192982456140351,0,AVOID_BUY,RISK,neutral,negative,"Market evidence is missing (neutral) while reputation credibility is poor (28th percentile) despite no low-credibility streak, creating meaningful delisting/freeze/sellability risk.",759,84,843,1193,1,gpt-5.4-nano
llm_base_rank_mini,malicious_pre_report,88,8_3_74547805_74547805,34,0.7708333333333334,0,AVOID_BUY,RISK,neutral,negative,"Market signal is missing/neutral, but the entity has low credibility (23/100) indicating elevated long-term reputation risk.",759,73,832,1175,1,gpt-5.4-nano
llm_base_rank_mini,malicious_pre_report,89,8_3_162d44f0_162d44f0,52,0.484375,0,ALLOW_BUY,NO_RISK,neutral,neutral,"With no market price-change signal and a mid-level (52/100) reputation credibility with no low-reputation streak, there is no clear meaningful risk signal.",759,81,840,1226,1,gpt-5.4-nano
llm_base_rank_mini,malicious_pre_report,90,8_3_6249c06e_6249c06e,42,0.7719298245614035,0,AVOID_BUY,RISK,neutral,negative,"Market signal is missing/neutral, but the entity’s long-term credibility is relatively poor (23/100), creating meaningful reputation-based buy/operability risk.",759,80,839,1191,1,gpt-5.4-nano
llm_base_rank_mini,malicious_pre_report,91,8_3_cff377d0_cff377d0,45,0.9482758620689656,20,AVOID_BUY,RISK,neutral,negative,"Market evidence is missing/neutral, but reputation shows very poor and persistent credibility (5/100 and 20-window low-reputation streak), indicating elevated delisting/freeze/illiquidity risk.",759,88,847,1251,1,gpt-5.4-nano
